	Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGfilip-balloon_mol0667	-34.754833	-33.818481	-0.936351	2.290017
RNAewa_LIGfilip-balloon_mol0668	-37.597153	-34.775993	-2.821161	3.993158
RNAewa_LIGfilip-balloon_mol0669	-37.664658	-38.542206	0.877548	21.675177
RNAewa_LIGfilip-balloon_mol0670	-39.238216	-37.146347	-2.091870	4.720321
RNAewa_LIGfilip-balloon_mol0671	-49.329170	-49.341862	0.012690	10.654963
RNAewa_LIGfilip-balloon_mol0672	-50.935547	-50.128010	-0.807537	8.225420
RNAewa_LIGfilip-balloon_mol0673	-41.991821	-40.883518	-1.108305	5.310425
RNAewa_LIGfilip-balloon_mol0674	-45.240681	-43.950275	-1.290404	11.734453
RNAewa_LIGfilip-balloon_mol0675	-30.864254	-25.625692	-5.238562	4.145931
RNAewa_LIGfilip-balloon_mol0676	-55.496532	-48.769142	-6.727389	8.318820
RNAewa_LIGfilip-balloon_mol0677	-36.026096	-32.888695	-3.137402	19.572657
RNAewa_LIGfilip-balloon_mol0678	-38.550922	-37.973385	-0.577537	9.232114
RNAewa_LIGfilip-balloon_mol0679	-44.866547	-41.041313	-3.825235	10.743915
RNAewa_LIGfilip-balloon_mol0680	-35.623188	-35.277954	-0.345235	1.197477
RNAewa_LIGfilip-balloon_mol0681	-45.295712	-42.950752	-2.344960	13.593970
RNAewa_LIGfilip-balloon_mol0682	-33.489433	-31.767996	-1.721436	6.362979
RNAewa_LIGfilip-balloon_mol0683	-44.351910	-44.246342	-0.105569	12.051587
RNAewa_LIGfilip-balloon_mol0684	-54.072861	-51.723179	-2.349683	18.206774
RNAewa_LIGfilip-balloon_mol0685	-30.590508	-29.919365	-0.671143	1.689039
RNAewa_LIGfilip-balloon_mol0686	-55.802425	-52.565617	-3.236809	15.181856
RNAewa_LIGfilip-balloon_mol0687	-38.574684	-38.486366	-0.088319	2.274638
RNAewa_LIGfilip-balloon_mol0688	-32.929886	-31.604225	-1.325662	5.705657
RNAewa_LIGfilip-balloon_mol0689	-38.003677	-36.656345	-1.347330	5.741564
RNAewa_LIGfilip-balloon_mol0690	-49.151604	-45.887600	-3.264002	11.253047
RNAewa_LIGfilip-balloon_mol0691	-55.772999	-54.034653	-1.738345	13.141053
RNAewa_LIGfilip-balloon_mol0692	-37.137920	-34.479824	-2.658098	3.671814
RNAewa_LIGfilip-balloon_mol0693	-47.716080	-47.714176	-0.001905	14.260099
RNAewa_LIGfilip-balloon_mol0694	-39.647915	-37.059258	-2.588657	10.711762
RNAewa_LIGfilip-balloon_mol0695	-43.593533	-44.093948	0.500415	17.398361
RNAewa_LIGfilip-balloon_mol0696	-49.858376	-49.224506	-0.633868	6.955317
RNAewa_LIGfilip-balloon_mol0697	-41.718922	-38.868366	-2.850556	3.578896
RNAewa_LIGfilip-balloon_mol0698	-41.662781	-40.412682	-1.250100	7.033243
RNAewa_LIGfilip-balloon_mol0699	-36.043217	-35.742401	-0.300816	3.569319
RNAewa_LIGfilip-balloon_mol0700	-35.382603	-34.158470	-1.224132	4.029109
RNAewa_LIGfilip-balloon_mol0701	-40.777111	-39.149952	-1.627160	10.571471
RNAewa_LIGfilip-balloon_mol0702	-32.693970	-31.984537	-0.709431	8.446926
RNAewa_LIGfilip-balloon_mol0703	-37.138790	-35.989967	-1.148823	5.209402
RNAewa_LIGfilip-balloon_mol0704	-34.569061	-30.773581	-3.795482	2.482430
RNAewa_LIGfilip-balloon_mol0705	-44.097324	-42.068314	-2.029010	7.181065
RNAewa_LIGfilip-balloon_mol0706	-43.335033	-40.959209	-2.375823	3.108323
RNAewa_LIGfilip-balloon_mol0707	-54.480061	-53.692871	-0.787190	24.271919
RNAewa_LIGfilip-balloon_mol0708	-40.957680	-38.111626	-2.846056	6.479076
RNAewa_LIGfilip-balloon_mol0709	-33.642189	-33.354561	-0.287629	3.475165
RNAewa_LIGfilip-balloon_mol0710	-41.075344	-39.976166	-1.099179	16.653812
RNAewa_LIGfilip-balloon_mol0711	-36.757637	-34.490440	-2.267198	1.435325
RNAewa_LIGfilip-balloon_mol0712	-36.485725	-35.232922	-1.252803	2.401438
RNAewa_LIGfilip-balloon_mol0713	-59.858471	-56.391830	-3.466640	13.757951
RNAewa_LIGfilip-balloon_mol0714	-40.861435	-36.970989	-3.890445	9.528944
RNAewa_LIGfilip-balloon_mol0715	-37.222523	-37.051640	-0.170882	9.435669
RNAewa_LIGfilip-balloon_mol0716	-32.267284	-31.437241	-0.830044	9.093877
RNAewa_LIGfilip-balloon_mol0717	-35.167999	-34.093933	-1.074068	3.304232
RNAewa_LIGfilip-balloon_mol0718	-27.987398	-27.111460	-0.875938	3.433705
RNAewa_LIGfilip-balloon_mol0719	-41.601261	-40.385281	-1.215980	5.521884
RNAewa_LIGfilip-balloon_mol0720	-57.804241	-54.836639	-2.967602	17.514969
RNAewa_LIGfilip-balloon_mol0721	-35.283951	-32.424145	-2.859805	4.885174
RNAewa_LIGfilip-balloon_mol0722	-35.363991	-36.787571	1.423581	7.201870
RNAewa_LIGfilip-balloon_mol0723	-42.194630	-43.812637	1.618008	4.495420
RNAewa_LIGfilip-balloon_mol0724	-37.036430	-36.365269	-0.671161	4.729128
RNAewa_LIGfilip-balloon_mol0725	-34.202148	-33.118603	-1.083546	4.988938
RNAewa_LIGfilip-balloon_mol0726	-38.686749	-38.692493	0.005747	7.645180
RNAewa_LIGfilip-balloon_mol0727	-38.889809	-36.966469	-1.923341	11.732940
RNAewa_LIGfilip-balloon_mol0728	-38.650444	-36.012932	-2.637512	6.201171
RNAewa_LIGfilip-balloon_mol0729	-37.570145	-35.435585	-2.134561	2.743719
RNAewa_LIGfilip-balloon_mol0730	-47.617577	-46.264687	-1.352889	7.316931
RNAewa_LIGfilip-balloon_mol0731	-42.082855	-39.301342	-2.781513	4.274827
RNAewa_LIGfilip-balloon_mol0732	-39.353210	-37.776829	-1.576380	12.522236
RNAewa_LIGfilip-balloon_mol0733	-39.110306	-40.949253	1.838948	4.449610
RNAewa_LIGfilip-balloon_mol0734	-36.486416	-34.044800	-2.441616	7.213830
RNAewa_LIGfilip-balloon_mol0735	-38.935867	-37.007233	-1.928633	4.282744
RNAewa_LIGfilip-balloon_mol0736	-38.562092	-36.966255	-1.595836	5.991150
RNAewa_LIGfilip-balloon_mol0737	-35.216953	-32.993992	-2.222960	2.206388
RNAewa_LIGfilip-balloon_mol0738	-30.275860	-30.333570	0.057711	11.418161
RNAewa_LIGfilip-balloon_mol0739	-30.867374	-28.749117	-2.118257	2.120947
RNAewa_LIGfilip-balloon_mol0740	-48.188992	-47.317898	-0.871094	7.596911
RNAewa_LIGfilip-balloon_mol0741	-36.951401	-34.566986	-2.384414	8.983942
RNAewa_LIGfilip-balloon_mol0742	-44.329857	-44.664536	0.334677	12.702161
RNAewa_LIGfilip-balloon_mol0743	-34.691395	-33.105255	-1.586138	2.031315
RNAewa_LIGfilip-balloon_mol0744	-34.861454	-30.330856	-4.530597	2.257064
RNAewa_LIGfilip-balloon_mol0745	-32.960880	-30.992085	-1.968797	8.880605
RNAewa_LIGfilip-balloon_mol0746	-30.683723	-28.001530	-2.682195	3.811129
RNAewa_LIGfilip-balloon_mol0747	-38.035961	-38.268787	0.232825	5.083549
RNAewa_LIGfilip-balloon_mol0748	-32.534416	-32.749329	0.214913	10.471561
RNAewa_LIGfilip-balloon_mol0749	-39.637882	-38.479477	-1.158405	6.554224
RNAewa_LIGfilip-balloon_mol0750	-32.970795	-30.794865	-2.175928	2.450455
RNAewa_LIGfilip-balloon_mol0751	-35.792816	-35.233704	-0.559113	1.807810
RNAewa_LIGfilip-balloon_mol0752	-34.396923	-33.036644	-1.360278	2.020428
RNAewa_LIGfilip-balloon_mol0753	-34.330154	-33.643009	-0.687144	13.022243
RNAewa_LIGfilip-balloon_mol0754	-33.604919	-30.740875	-2.864043	2.336586
RNAewa_LIGfilip-balloon_mol0755	-44.646862	-42.676849	-1.970011	4.364240
RNAewa_LIGfilip-balloon_mol0756	-44.356888	-43.883202	-0.473687	10.723042
RNAewa_LIGfilip-balloon_mol0757	-39.180801	-36.941074	-2.239725	6.753456
RNAewa_LIGfilip-balloon_mol0758	-54.359642	-51.319427	-3.040214	20.260452
RNAewa_LIGfilip-balloon_mol0759	-40.671349	-38.294579	-2.376770	2.875148
RNAewa_LIGfilip-balloon_mol0760	-33.610901	-32.248718	-1.362181	10.440114
RNAewa_LIGfilip-balloon_mol0761	-36.825581	-37.263844	0.438264	8.978725
RNAewa_LIGfilip-balloon_mol0762	-51.763561	-47.544930	-4.218632	9.201838
RNAewa_LIGfilip-balloon_mol0763	-33.727116	-32.798546	-0.928571	2.531072
RNAewa_LIGfilip-balloon_mol0764	-34.506790	-33.500355	-1.006437	3.781393
RNAewa_LIGfilip-balloon_mol0765	-35.938877	-33.198635	-2.740243	6.592618
RNAewa_LIGfilip-balloon_mol0766	-58.516953	-56.216541	-2.300411	12.448350
RNAewa_LIGfilip-balloon_mol0767	-34.956406	-32.844692	-2.111712	5.384044
RNAewa_LIGfilip-balloon_mol0768	-32.631290	-32.750587	0.119298	7.609849
RNAewa_LIGfilip-balloon_mol0769	-37.178936	-35.024406	-2.154530	2.332115
RNAewa_LIGfilip-balloon_mol0770	-38.489967	-37.549530	-0.940439	6.362604
RNAewa_LIGfilip-balloon_mol0771	-59.660965	-57.828785	-1.832180	6.332808
RNAewa_LIGfilip-balloon_mol0772	-43.711601	-44.067764	0.356162	6.820421
RNAewa_LIGfilip-balloon_mol0773	-37.831825	-36.237061	-1.594766	3.084845
RNAewa_LIGfilip-balloon_mol0774	-44.052174	-42.771999	-1.280175	22.092930
RNAewa_LIGfilip-balloon_mol0775	-36.559273	-32.844501	-3.714771	3.852883
RNAewa_LIGfilip-balloon_mol0776	-42.441952	-41.904045	-0.537907	6.443978
RNAewa_LIGfilip-balloon_mol0777	-34.875908	-33.838726	-1.037183	1.090657
RNAewa_LIGfilip-balloon_mol0778	-44.250244	-41.367405	-2.882840	8.414263
RNAewa_LIGfilip-balloon_mol0779	-36.574230	-36.067181	-0.507051	3.025146
RNAewa_LIGfilip-balloon_mol0780	-62.309929	-61.043137	-1.266792	16.490646
RNAewa_LIGfilip-balloon_mol0781	-43.683285	-40.336262	-3.347023	3.864046
RNAewa_LIGfilip-balloon_mol0782	-38.056705	-37.462730	-0.593974	5.199435
RNAewa_LIGfilip-balloon_mol0783	-39.262718	-35.635239	-3.627481	11.451688
RNAewa_LIGfilip-balloon_mol0784	-36.759186	-34.010967	-2.748218	20.224392
RNAewa_LIGfilip-balloon_mol0785	-37.344955	-35.306484	-2.038470	18.438705
RNAewa_LIGfilip-balloon_mol0786	-40.547279	-36.241268	-4.306012	9.121374
RNAewa_LIGfilip-balloon_mol0787	-59.916252	-58.919445	-0.996807	15.753395
RNAewa_LIGfilip-balloon_mol0788	-33.547028	-31.544971	-2.002054	4.380823
RNAewa_LIGfilip-balloon_mol0789	-64.791809	-57.156883	-7.634929	10.881609
RNAewa_LIGfilip-balloon_mol0790	-50.861694	-48.865700	-1.995996	5.308821
RNAewa_LIGfilip-balloon_mol0791	-39.801819	-36.311111	-3.490708	8.858011
RNAewa_LIGfilip-balloon_mol0792	-38.057072	-37.601643	-0.455430	7.255136
RNAewa_LIGfilip-balloon_mol0793	-35.729450	-34.790459	-0.938992	9.542294
RNAewa_LIGfilip-balloon_mol0794	-41.268017	-39.429520	-1.838498	6.003413
RNAewa_LIGfilip-balloon_mol0795	-43.513004	-43.347191	-0.165815	16.286510
RNAewa_LIGfilip-balloon_mol0796	-35.442734	-34.749454	-0.693280	2.944932
RNAewa_LIGfilip-balloon_mol0797	-36.888844	-36.565594	-0.323250	9.400551
RNAewa_LIGfilip-balloon_mol0798	-48.614670	-45.341259	-3.273409	12.664712
RNAewa_LIGfilip-balloon_mol0799	-34.722019	-34.566669	-0.155350	7.381002
RNAewa_LIGfilip-balloon_mol0800	-36.622913	-35.110268	-1.512645	2.944031
RNAewa_LIGfilip-balloon_mol0801	-37.468235	-35.655651	-1.812583	8.303497
RNAewa_LIGfilip-balloon_mol0802	-31.144627	-26.475842	-4.668784	5.663848
RNAewa_LIGfilip-balloon_mol0803	-40.663792	-38.373367	-2.290425	13.325518
RNAewa_LIGfilip-balloon_mol0804	-39.820831	-38.486523	-1.334309	8.673608
RNAewa_LIGfilip-balloon_mol0805	-45.875790	-42.612171	-3.263619	6.879879
RNAewa_LIGfilip-balloon_mol0806	-46.270329	-44.604618	-1.665709	19.381054
RNAewa_LIGfilip-balloon_mol0807	-41.394325	-41.347519	-0.046806	21.598726
RNAewa_LIGfilip-balloon_mol0808	-30.209044	-29.681210	-0.527834	2.696944
RNAewa_LIGfilip-balloon_mol0809	-38.087112	-36.538471	-1.548639	4.266244
RNAewa_LIGfilip-balloon_mol0810	-32.730946	-27.642267	-5.088679	5.668230
RNAewa_LIGfilip-balloon_mol0811	-30.002483	-28.293953	-1.708531	4.297821
RNAewa_LIGfilip-balloon_mol0812	-44.418903	-44.888252	0.469348	12.860308
RNAewa_LIGfilip-balloon_mol0813	-36.331211	-36.074776	-0.256434	5.367141
RNAewa_LIGfilip-balloon_mol0814	-35.622459	-34.952816	-0.669642	4.877346
RNAewa_LIGfilip-balloon_mol0815	-40.636932	-35.978458	-4.658475	7.175394
RNAewa_LIGfilip-balloon_mol0816	-33.887245	-32.746964	-1.140282	3.819481
RNAewa_LIGfilip-balloon_mol0817	-41.408207	-38.341740	-3.066468	7.753288
RNAewa_LIGfilip-balloon_mol0818	-34.439171	-33.275177	-1.163993	7.778663
RNAewa_LIGfilip-balloon_mol0819	-41.350853	-41.370079	0.019227	12.657492
RNAewa_LIGfilip-balloon_mol0820	-30.112303	-29.991825	-0.120478	15.505195
RNAewa_LIGfilip-balloon_mol0821	-42.520874	-40.337040	-2.183836	8.295609
RNAewa_LIGfilip-balloon_mol0822	-44.961048	-44.066414	-0.894636	13.619978
RNAewa_LIGfilip-balloon_mol0823	-36.876945	-33.833717	-3.043227	7.589147
RNAewa_LIGfilip-balloon_mol0824	-42.941280	-40.512848	-2.428432	10.981222
RNAewa_LIGfilip-balloon_mol0825	-35.273125	-34.467403	-0.805722	4.035992
RNAewa_LIGfilip-balloon_mol0826	-36.417847	-35.204575	-1.213272	5.682505
RNAewa_LIGfilip-balloon_mol0827	-31.078373	-30.092672	-0.985700	6.472627
RNAewa_LIGfilip-balloon_mol0828	-38.774574	-38.261589	-0.512984	6.127232
RNAewa_LIGfilip-balloon_mol0829	-36.293259	-35.103409	-1.189849	0.912927
RNAewa_LIGfilip-balloon_mol0830	-50.742966	-49.476337	-1.266629	12.610784
RNAewa_LIGfilip-balloon_mol0831	-35.514484	-34.148445	-1.366038	4.379015
RNAewa_LIGfilip-balloon_mol0832	-36.460373	-34.689098	-1.771274	3.637568
RNAewa_LIGfilip-balloon_mol0833	-45.709789	-44.516697	-1.193093	4.849771
RNAewa_LIGfilip-balloon_mol0834	-38.068924	-36.732216	-1.336709	6.573608
RNAewa_LIGfilip-balloon_mol0835	-34.916969	-31.761648	-3.155320	8.503517
RNAewa_LIGfilip-balloon_mol0836	-32.772419	-31.604053	-1.168365	13.356845
RNAewa_LIGfilip-balloon_mol0837	-34.460358	-31.341436	-3.118919	8.082795
RNAewa_LIGfilip-balloon_mol0838	-31.045433	-30.984991	-0.060442	2.354082
RNAewa_LIGfilip-balloon_mol0839	-37.192104	-35.715919	-1.476184	7.039777
RNAewa_LIGfilip-balloon_mol0840	-47.886246	-48.670334	0.784086	8.883801
RNAewa_LIGfilip-balloon_mol0841	-45.299717	-45.151585	-0.148133	10.480879
RNAewa_LIGfilip-balloon_mol0842	-34.387657	-32.593601	-1.794057	1.789657
RNAewa_LIGfilip-balloon_mol0843	-34.343815	-33.284000	-1.059813	2.512743
RNAewa_LIGfilip-balloon_mol0844	-34.901302	-34.401764	-0.499539	1.804264
RNAewa_LIGfilip-balloon_mol0845	-42.464062	-42.643982	0.179920	9.813894
RNAewa_LIGfilip-balloon_mol0846	-49.560261	-47.576706	-1.983553	13.974717
RNAewa_LIGfilip-balloon_mol0847	-43.291897	-43.549911	0.258016	7.302977
RNAewa_LIGfilip-balloon_mol0848	-30.575335	-29.879107	-0.696228	3.125537
RNAewa_LIGfilip-balloon_mol0849	-35.452019	-34.658691	-0.793328	4.297208
RNAewa_LIGfilip-balloon_mol0850	-32.809818	-32.813606	0.003789	8.534796
RNAewa_LIGfilip-balloon_mol0851	-36.989246	-35.255863	-1.733383	3.699422
RNAewa_LIGfilip-balloon_mol0852	-33.279041	-32.088726	-1.190315	3.160627
RNAewa_LIGfilip-balloon_mol0853	-39.288353	-37.329296	-1.959059	11.836994
RNAewa_LIGfilip-balloon_mol0854	-32.645252	-31.049480	-1.595772	2.564647
RNAewa_LIGfilip-balloon_mol0855	-36.303226	-34.375782	-1.927444	4.025094
RNAewa_LIGfilip-balloon_mol0856	-49.042877	-48.910358	-0.132519	17.290056
RNAewa_LIGfilip-balloon_mol0857	-37.177933	-36.737671	-0.440262	1.363189
RNAewa_LIGfilip-balloon_mol0858	-48.823750	-46.906895	-1.916854	14.763474
RNAewa_LIGfilip-balloon_mol0859	-50.827492	-50.355175	-0.472318	13.737199
RNAewa_LIGfilip-balloon_mol0860	-33.999794	-33.031013	-0.968780	15.200394
RNAewa_LIGfilip-balloon_mol0861	-50.825775	-48.773190	-2.052586	17.895525
RNAewa_LIGfilip-balloon_mol0862	-36.244808	-35.364502	-0.880306	3.102352
RNAewa_LIGfilip-balloon_mol0863	-45.817806	-44.922894	-0.894913	14.070420
RNAewa_LIGfilip-balloon_mol0864	-34.081703	-34.258739	0.177035	10.453774
RNAewa_LIGfilip-balloon_mol0865	-34.674950	-34.412651	-0.262298	3.378843
RNAewa_LIGfilip-balloon_mol0866	-32.896603	-30.568911	-2.327691	11.698556
RNAewa_LIGfilip-balloon_mol0867	-40.204517	-39.063332	-1.141186	3.536106
RNAewa_LIGfilip-balloon_mol0868	-39.995304	-38.056129	-1.939175	8.319065
RNAewa_LIGfilip-balloon_mol0869	-31.552931	-31.890354	0.337423	8.244707
RNAewa_LIGfilip-balloon_mol0870	-32.740082	-32.781216	0.041135	17.309444
RNAewa_LIGfilip-balloon_mol0871	-29.484589	-29.566351	0.081761	2.948031
RNAewa_LIGfilip-balloon_mol0872	-45.032761	-44.581600	-0.451161	12.105428
RNAewa_LIGfilip-balloon_mol0873	-39.317905	-38.093163	-1.224742	7.347122
RNAewa_LIGfilip-balloon_mol0874	-35.310085	-34.854576	-0.455510	5.350255
RNAewa_LIGfilip-balloon_mol0875	-36.970917	-35.150734	-1.820183	5.860857
RNAewa_LIGfilip-balloon_mol0876	-40.006626	-37.395809	-2.610816	3.095495
RNAewa_LIGfilip-balloon_mol0877	-44.810669	-42.170528	-2.640140	8.992548
RNAewa_LIGfilip-balloon_mol0878	-43.821930	-41.139019	-2.682910	12.106889
RNAewa_LIGfilip-balloon_mol0879	-40.515526	-37.697094	-2.818434	5.971990
RNAewa_LIGfilip-balloon_mol0880	-41.899517	-39.156532	-2.742983	13.581836
RNAewa_LIGfilip-balloon_mol0881	-36.647785	-32.222908	-4.424876	7.846371
RNAewa_LIGfilip-balloon_mol0882	-31.476343	-28.926399	-2.549943	1.341134
RNAewa_LIGfilip-balloon_mol0883	-43.826283	-38.962303	-4.863980	5.028376
RNAewa_LIGfilip-balloon_mol0884	-51.781597	-50.142567	-1.639030	10.909187
RNAewa_LIGfilip-balloon_mol0885	-31.248112	-30.756971	-0.491141	6.493491
RNAewa_LIGfilip-balloon_mol0886	-49.424847	-47.059093	-2.365753	10.208472
RNAewa_LIGfilip-balloon_mol0887	-48.674671	-47.888710	-0.785959	10.730566
RNAewa_LIGfilip-balloon_mol0888	-49.100346	-48.219139	-0.881207	16.100500
RNAewa_LIGfilip-balloon_mol0889	-34.261295	-33.740681	-0.520614	4.144633
RNAewa_LIGfilip-balloon_mol0890	-30.923649	-28.680502	-2.243147	7.248337
RNAewa_LIGfilip-balloon_mol0891	-35.486000	-35.640411	0.154412	5.539708
RNAewa_LIGfilip-balloon_mol0892	-42.110077	-42.405575	0.295497	8.132703
RNAewa_LIGfilip-balloon_mol0893	-49.983570	-46.814007	-3.169564	7.851357
RNAewa_LIGfilip-balloon_mol0894	-31.974653	-31.431908	-0.542745	1.934256
RNAewa_LIGfilip-balloon_mol0895	-41.778400	-39.022346	-2.756056	7.771375
RNAewa_LIGfilip-balloon_mol0896	-35.532566	-34.648865	-0.883703	3.756444
RNAewa_LIGfilip-balloon_mol0897	-51.218933	-49.226547	-1.992385	12.403746
RNAewa_LIGfilip-balloon_mol0898	-41.900208	-41.431862	-0.468345	5.109474
RNAewa_LIGfilip-balloon_mol0899	-51.270626	-49.474380	-1.796244	5.830523
RNAewa_LIGfilip-balloon_mol0900	-32.248493	-31.852764	-0.395730	5.724379
RNAewa_LIGfilip-balloon_mol0901	-36.651642	-33.470806	-3.180835	6.836319
RNAewa_LIGfilip-balloon_mol0902	-32.840591	-30.686020	-2.154572	2.424599
RNAewa_LIGfilip-balloon_mol0903	-38.434605	-33.159306	-5.275301	10.537352
RNAewa_LIGfilip-balloon_mol0904	-41.787338	-38.259933	-3.527405	7.554691
RNAewa_LIGfilip-balloon_mol0905	-33.579678	-33.473541	-0.106138	3.536728
RNAewa_LIGfilip-balloon_mol0906	-35.206284	-35.081707	-0.124577	3.394153
RNAewa_LIGfilip-balloon_mol0907	-31.941618	-30.342958	-1.598659	14.336572
RNAewa_LIGfilip-balloon_mol0908	-33.734222	-33.856281	0.122060	2.407490
RNAewa_LIGfilip-balloon_mol0909	-39.602772	-39.084030	-0.518742	1.591582
RNAewa_LIGfilip-balloon_mol0910	-36.294971	-30.852470	-5.442502	5.744411
RNAewa_LIGfilip-balloon_mol0911	-34.981358	-31.224264	-3.757093	4.215106
RNAewa_LIGfilip-balloon_mol0912	-51.971581	-50.080971	-1.890608	7.662419
RNAewa_LIGfilip-balloon_mol0913	-36.309956	-34.486588	-1.823368	3.308875
RNAewa_LIGfilip-balloon_mol0914	-31.885536	-31.613997	-0.271540	5.325002
RNAewa_LIGfilip-balloon_mol0915	-33.974052	-33.703346	-0.270705	1.722441
RNAewa_LIGfilip-balloon_mol0916	-39.937927	-37.589981	-2.347946	5.584375
RNAewa_LIGfilip-balloon_mol0917	-37.714325	-36.629101	-1.085222	7.834403
RNAewa_LIGfilip-balloon_mol0918	-52.284477	-51.749355	-0.535123	6.350414
RNAewa_LIGfilip-balloon_mol0919	-38.097183	-35.952183	-2.145000	3.965484
RNAewa_LIGfilip-balloon_mol0920	-30.679380	-29.552383	-1.126997	9.734597
RNAewa_LIGfilip-balloon_mol0921	-38.049213	-35.516621	-2.532592	9.455097
RNAewa_LIGfilip-balloon_mol0922	-32.163059	-32.610237	0.447177	8.218754
RNAewa_LIGfilip-balloon_mol0923	-30.286940	-30.382538	0.095599	6.330518
RNAewa_LIGfilip-balloon_mol0924	-40.465290	-37.723648	-2.741642	4.216119
RNAewa_LIGfilip-balloon_mol0925	-30.243462	-27.585688	-2.657774	1.575322
RNAewa_LIGfilip-balloon_mol0926	-45.215061	-43.756237	-1.458826	8.716719
RNAewa_LIGfilip-balloon_mol0927	-40.055515	-39.499187	-0.556329	11.290314
RNAewa_LIGfilip-balloon_mol0928	-34.847218	-34.192005	-0.655214	1.778221
RNAewa_LIGfilip-balloon_mol0929	-29.727980	-29.233988	-0.493992	2.649873
RNAewa_LIGfilip-balloon_mol0930	-45.043491	-41.484253	-3.559237	11.189135
RNAewa_LIGfilip-balloon_mol0931	-36.561592	-35.339638	-1.221953	4.784754
RNAewa_LIGfilip-balloon_mol0932	-38.789032	-38.359417	-0.429615	3.168090
RNAewa_LIGfilip-balloon_mol0933	-37.634911	-35.740059	-1.894853	6.160421
RNAewa_LIGfilip-balloon_mol0934	-33.865520	-31.171104	-2.694416	9.307696
RNAewa_LIGfilip-balloon_mol0935	-44.472801	-42.260239	-2.212564	12.421981
RNAewa_LIGfilip-balloon_mol0936	-73.694450	-72.704811	-0.989638	12.618567
RNAewa_LIGfilip-balloon_mol0937	-29.572577	-27.160250	-2.412327	3.789093
RNAewa_LIGfilip-balloon_mol0938	-38.696781	-35.003132	-3.693650	18.710922
RNAewa_LIGfilip-balloon_mol0939	-33.533859	-31.159010	-2.374851	10.160748
RNAewa_LIGfilip-balloon_mol0940	-33.545143	-31.609613	-1.935530	10.687058
RNAewa_LIGfilip-balloon_mol0941	-38.549625	-34.194721	-4.354905	7.135122
RNAewa_LIGfilip-balloon_mol0942	-45.906124	-43.958714	-1.947411	8.277781
RNAewa_LIGfilip-balloon_mol0943	-36.302952	-35.874035	-0.428916	1.634158
RNAewa_LIGfilip-balloon_mol0944	-37.139942	-36.687756	-0.452188	16.638292
RNAewa_LIGfilip-balloon_mol0945	-37.941429	-36.561058	-1.380369	1.228889
RNAewa_LIGfilip-balloon_mol0946	-36.216137	-32.267014	-3.949122	4.621820
RNAewa_LIGfilip-balloon_mol0947	-34.414967	-33.510830	-0.904138	1.606591
RNAewa_LIGfilip-balloon_mol0948	-35.820019	-35.074089	-0.745931	2.117343
RNAewa_LIGfilip-balloon_mol0949	-30.148682	-28.752495	-1.396187	5.881802
RNAewa_LIGfilip-balloon_mol0950	-38.098991	-35.085861	-3.013130	3.453760
RNAewa_LIGfilip-balloon_mol0951	-48.327606	-44.932571	-3.395035	14.226036
RNAewa_LIGfilip-balloon_mol0952	-46.712509	-44.907581	-1.804929	4.465045
RNAewa_LIGfilip-balloon_mol0953	-37.480595	-36.464851	-1.015743	2.486331
RNAewa_LIGfilip-balloon_mol0954	-60.613262	-57.569344	-3.043920	16.621820
RNAewa_LIGfilip-balloon_mol0955	-36.380608	-37.341553	0.960946	5.215997
RNAewa_LIGfilip-balloon_mol0956	-31.207598	-28.729506	-2.478093	2.406185
RNAewa_LIGfilip-balloon_mol0957	-53.361477	-50.527302	-2.834175	19.035196
RNAewa_LIGfilip-balloon_mol0958	-41.233372	-41.003510	-0.229864	7.922012
RNAewa_LIGfilip-balloon_mol0959	-39.019291	-37.308018	-1.711275	3.754736
RNAewa_LIGfilip-balloon_mol0960	-31.690929	-30.751986	-0.938944	5.213551
RNAewa_LIGfilip-balloon_mol0961	-32.955940	-31.275169	-1.680772	5.241903
RNAewa_LIGfilip-balloon_mol0962	-38.093868	-34.638226	-3.455643	4.172286
RNAewa_LIGfilip-balloon_mol0963	-40.061607	-38.227684	-1.833923	13.320065
RNAewa_LIGfilip-balloon_mol0964	-41.886757	-39.491684	-2.395074	10.351295
RNAewa_LIGfilip-balloon_mol0965	-39.121464	-36.409786	-2.711676	13.026319
RNAewa_LIGfilip-balloon_mol0966	-32.601055	-32.151356	-0.449701	11.004503
RNAewa_LIGfilip-balloon_mol0967	-40.792690	-39.576206	-1.216483	0.691271
RNAewa_LIGfilip-balloon_mol0968	-62.429424	-60.945145	-1.484278	17.090864
RNAewa_LIGfilip-balloon_mol0969	-36.207973	-34.863918	-1.344054	2.274489
RNAewa_LIGfilip-balloon_mol0970	-36.837746	-34.711620	-2.126125	13.387436
RNAewa_LIGfilip-balloon_mol0971	-33.136681	-28.022690	-5.113989	5.594433
RNAewa_LIGfilip-balloon_mol0972	-29.521879	-28.288717	-1.233161	13.760597
RNAewa_LIGfilip-balloon_mol0973	-40.088257	-38.509735	-1.578520	6.253835
RNAewa_LIGfilip-balloon_mol0974	-31.519596	-30.671238	-0.848359	5.130373
RNAewa_LIGfilip-balloon_mol0975	-36.103954	-35.142220	-0.961734	2.617424
RNAewa_LIGfilip-balloon_mol0976	-29.351980	-29.115267	-0.236713	5.385383
RNAewa_LIGfilip-balloon_mol0977	-50.316998	-48.512856	-1.804142	15.024342
